symbol,timestamp_utc,spot,gamma_pin,distance_to_pin,gross_gex,net_gex,call_gex,put_gex,is_valid
RUT,2026-01-08 17:34:07.167325+00:00,2602.0252,2530.0,72.02520000000004,83.21021852471374,26.97318390098341,55.09170121284858,28.118517311865165,True
SPX,2026-01-08 17:36:10.740144+00:00,6924.22,6925.0,-0.7799999999997453,3658.1111011259763,-792.5216494255401,1432.7947258502181,2225.316375275758,False
NDX,2026-01-08 17:37:15.797934+00:00,25490.93790048241,25500.0,-9.06209951758865,671.3658720127032,-263.41263009407953,203.97662095931182,467.3892510533914,True
DJI,2026-01-08 17:37:42.188117+00:00,49331.87,170.0,49161.87,3.497594599426678e-45,-3.4963892766986175e-45,6.026613640302293e-49,3.4969919380626476e-45,False
RUT,2026-01-08 17:38:46.036621+00:00,2603.5179000000003,2530.0,73.51790000000028,82.64665342444415,27.441116425094027,55.04388492476909,27.60276849967506,True
SPX,2026-01-08 17:41:19.489194+00:00,6924.35,6925.0,-0.6499999999996362,3663.9282602625312,-789.2903996337604,1437.3189303143854,2226.609329948146,False
NDX,2026-01-08 17:42:24.488333+00:00,25494.88805158758,25500.0,-5.111948412421043,723.1937430664341,-232.24544626034668,245.47414840304373,477.7195946633904,True
DJI,2026-01-08 17:42:51.194348+00:00,49349.520000000004,170.0,49179.520000000004,3.789347223128248e-45,-3.78909514217084e-45,1.2604047870397846e-49,3.789221182649544e-45,False
RUT,2026-01-08 17:43:54.725414+00:00,2604.417,2530.0,74.41699999999992,82.30745902392029,27.717718255859122,55.01258863988971,27.294870384030585,True
SPX,2026-01-08 17:46:28.116407+00:00,6926.28,6925.0,1.2799999999997453,3554.173983784598,-622.4526269210867,1465.8606784317556,2088.3133053528422,False
NDX,2026-01-08 17:47:33.472758+00:00,25502.63669512332,25500.0,2.6366951233212603,696.3771152346943,-173.37733758398565,261.49988882535433,434.87722640934,True
DJI,2026-01-08 17:47:58.854083+00:00,49324.29,170.0,49154.29,3.766779896768696e-45,-3.766779896765057e-45,1.8197652003693432e-57,3.7667798967668766e-45,False
RUT,2026-01-08 17:49:02.977864+00:00,2605.3088000000002,2530.0,75.30880000000025,81.97123714776869,27.988182747229303,54.979709947498996,26.991527200269694,True
SPX,2026-01-08 17:51:06.264954+00:00,6927.96,6925.0,2.9600000000000364,3259.0055209767465,-339.91544871715314,1459.5450361297967,1799.4604848469498,False
NDX,2026-01-08 17:52:11.624421+00:00,25517.630189088,25500.0,17.630189087998588,269.1903603803618,-57.74809237842187,105.72113400096997,163.46922637939184,True
DJI,2026-01-08 17:52:40.476016+00:00,49346.07,170.0,49176.07,4.09521171976858e-45,-4.09521171976858e-45,1.1250247383686663e-111,4.09521171976858e-45,False
RUT,2026-01-08 17:53:44.827281+00:00,2607.4967,2530.0,77.49670000000015,81.1474205641734,28.635347289632307,54.891383926902854,26.256036637270547,True
SPX,2026-01-08 17:56:18.450185+00:00,6930.39,6930.0,0.3900000000003274,2842.788563033766,39.54329035000751,1441.1659266918869,1401.6226363418793,False
NDX,2026-01-08 17:57:24.430948+00:00,25516.43377876132,25500.0,16.433778761318536,297.27577101076565,-64.68893386924779,116.29341857075892,180.9823524400067,True
DJI,2026-01-08 17:57:49.652081+00:00,49357.48,170.0,49187.48,4.367548787933718e-45,-4.36754878673572e-45,5.9899869960796395e-55,4.367548787334719e-45,False
RUT,2026-01-08 17:58:53.237219+00:00,2607.8202,2530.0,77.82020000000011,81.0257526368877,28.72906537902587,54.877409007956786,26.148343628930917,True
SPX,2026-01-08 18:01:26.874773+00:00,6925.4400000000005,6925.0,0.4400000000005093,3646.4527001220467,-722.8068717298454,1461.8229141961008,2184.629785925946,False
NDX,2026-01-08 18:02:32.223127+00:00,25507.39303459712,25500.0,7.393034597120277,575.7350589099269,-134.2714346610075,220.73181212445974,355.00324678546724,True
DJI,2026-01-08 18:03:01.704890+00:00,49323.08,170.0,49153.08,4.247041962106504e-45,-4.2458174026918144e-45,6.122797073446487e-49,4.246429682399159e-45,False
RUT,2026-01-08 18:04:05.651293+00:00,2607.7236000000003,2530.0,77.72360000000026,81.06207972781363,28.701133401133625,54.88160656447363,26.180473163340004,True
SPX,2026-01-08 18:06:08.838711+00:00,6923.88,6925.0,-1.1199999999998909,3635.9560886847107,-796.8993567206121,1419.5283659820493,2216.4277227026614,False
NDX,2026-01-08 18:07:13.320725+00:00,25482.01744534465,25480.0,2.017445344648877,525.4006805070952,-310.8452091538606,107.27773567661733,418.12294483047793,True
DJI,2026-01-08 18:07:40.711283+00:00,49311.62,170.0,49141.62,4.271625087786082e-45,-4.271625064574927e-45,1.160557728579566e-53,4.2716250761805043e-45,False
RUT,2026-01-08 18:08:44.415901+00:00,2605.9475,2530.0,75.94750000000022,81.73058329687228,28.179508630541346,54.955045963706816,26.77553733316547,True
SPX,2026-01-08 18:11:17.930925+00:00,6921.2,6920.0,1.199999999999818,3284.45191425247,-743.0066914040863,1270.7226114241919,2013.7293028282782,False
NDX,2026-01-08 18:12:22.789087+00:00,25461.29419682513,25480.0,-18.705803174871107,228.82266294078087,-151.95834356799466,38.432159686393106,190.39050325438777,True
DJI,2026-01-08 18:12:48.888788+00:00,49284.21,170.0,49114.21,4.1735456079828877e-45,-4.1508511157044185e-45,1.1347246139234625e-47,4.162198361843653e-45,False
RUT,2026-01-08 18:13:52.516264+00:00,2604.8358000000003,2530.0,74.83580000000029,82.14953678100639,27.84521395644866,54.997375368727525,27.152161412278865,True
SPX,2026-01-08 18:16:25.594244+00:00,6914.01,6915.0,-0.9899999999997817,2173.8835753955227,-1005.006933092708,584.4383211514074,1589.4452542441154,False
NDX,2026-01-08 18:17:30.912025+00:00,25456.74749466844,25450.0,6.7474946684415045,216.43477753189472,-151.3319236526317,32.5514269396315,183.8833505922632,True
DJI,2026-01-08 18:18:00.534273+00:00,49250.9,170.0,49080.9,4.0474696545140845e-45,-4.045473816137149e-45,9.979191884677232e-49,4.0464717353256167e-45,False
RUT,2026-01-08 18:19:04.018401+00:00,2603.5536,2530.0,73.55360000000019,82.63318129943931,27.452174454411214,55.04267787692527,27.590503422514054,True
SPX,2026-01-08 18:21:07.719823+00:00,6922.05,6920.0,2.050000000000182,3410.553493281574,-761.0961436570519,1324.728674812261,2085.824818469313,False
NDX,2026-01-08 18:22:13.039520+00:00,25490.66498103435,25500.0,-9.335018965648487,667.0554862702236,-265.56895628646544,200.7432649918791,466.3122212783445,True
DJI,2026-01-08 18:22:42.155281+00:00,49290.08,170.0,49120.08,4.605064796310395e-45,-4.605064793654172e-45,1.328111678019243e-54,4.605064794982284e-45,False
RUT,2026-01-08 18:23:45.865847+00:00,2604.2925,2530.0,74.29250000000002,82.35441518056128,27.679651809177248,55.01703349486926,27.337381685692012,True
SPX,2026-01-08 18:26:19.503690+00:00,6919.900000000001,6920.0,-0.0999999999994543,3076.961531728545,-751.3501337574437,1162.8056989855506,1914.1558327429943,False
NDX,2026-01-08 18:27:25.537275+00:00,25469.66215312788,25480.0,-10.33784687212028,315.6634583370101,-213.69216317219974,50.98564758240521,264.67781075460493,True
DJI,2026-01-08 18:27:50.618684+00:00,49295.92,170.0,49125.92,4.8591417623795915e-45,-4.859138971988272e-45,1.3951956600197165e-51,4.8591403671839316e-45,False
RUT,2026-01-08 18:28:54.211148+00:00,2603.974,2530.0,73.97400000000016,82.47455887831556,27.58192507290263,55.0282419756091,27.446316902706467,True
SPX,2026-01-08 18:31:27.412430+00:00,6920.57,6920.0,0.569999999999709,3187.1836677352685,-740.4088463840296,1223.3874106756195,1963.7962570596492,False
NDX,2026-01-08 18:32:33.223605+00:00,25484.49511410138,25480.0,4.49511410138075,565.4320547712241,-305.4291768578248,130.00143895669962,435.43061581452446,True
DJI,2026-01-08 18:33:01.871967+00:00,49275.64,170.0,49105.64,4.835731888837561e-45,-4.8357021052073574e-45,1.4891815101741505e-50,4.835716997022459e-45,False
RUT,2026-01-08 18:34:05.498371+00:00,2604.0764,2530.0,74.07639999999992,82.4359289026487,27.613398853890267,55.02466387826948,27.41126502437921,True
SPX,2026-01-08 18:36:08.877742+00:00,6918.58,6920.0,-1.4200000000000728,2836.1742419778166,-816.7514476217826,1009.7113971780169,1826.4628447997995,False
NDX,2026-01-08 18:37:13.753851+00:00,25488.35861440834,25500.0,-11.641385591661674,629.2397365503676,-283.11840030608596,173.0606681221408,456.1790684282268,True
DJI,2026-01-08 18:37:40.732709+00:00,49273.6,170.0,49103.6,5.092967566795128e-45,-5.092753203846007e-45,1.0718147456033797e-49,5.092860385320567e-45,False
RUT,2026-01-08 18:38:44.352570+00:00,2604.1936,2530.0,74.19360000000006,82.39171908108845,27.649358834922356,55.0205389580054,27.371180123083047,True
SPX,2026-01-08 18:41:17.690570+00:00,6918.650000000001,6920.0,-1.3499999999994543,2849.4399557831584,-811.9625731532609,1018.7386913149488,1830.7012644682097,False
NDX,2026-01-08 18:42:22.620708+00:00,25481.66910902573,25480.0,1.6691090257299948,519.7670410868332,-310.8737687654116,104.44663616071075,415.32040492612236,True
DJI,2026-01-08 18:42:49.326169+00:00,49267.880000000005,170.0,49097.880000000005,5.1830559942371486e-45,-5.1641017328382673e-45,9.477130699440475e-48,5.173578863537708e-45,False
RUT,2026-01-08 18:43:53.064537+00:00,2603.2206,2530.0,73.2206000000001,82.75885773100686,27.34878653612282,55.053822133564836,27.705035597442016,True
SPX,2026-01-08 18:46:26.284585+00:00,6919.33,6920.0,-0.6700000000000728,2976.24051002031,-772.7159082540602,1101.762300883125,1874.478209137185,False
NDX,2026-01-08 18:47:31.894756+00:00,25481.54539210211,25480.0,1.5453921021107817,517.7631325414566,-310.8373108877708,103.4629108268429,414.3002217146137,True
DJI,2026-01-08 18:47:58.504252+00:00,49298.18,170.0,49128.18,5.834045763602761e-45,-5.834045763597932e-45,2.4150423192191808e-57,5.834045763600346e-45,False
RUT,2026-01-08 18:49:02.940010+00:00,2603.6925,2530.0,73.69250000000011,82.58076755968199,27.495139382834022,55.03795347125801,27.542814088423984,True
SPX,2026-01-08 18:51:06.129638+00:00,6921.83,6920.0,1.8299999999999272,3378.330192149735,-755.301058542497,1311.5145668036191,2066.815625346116,False
NDX,2026-01-08 18:52:12.006007+00:00,25486.60085530291,25480.0,6.600855302909622,599.975716067876,-294.8410184966976,152.56734878558916,447.40836728228675,True
DJI,2026-01-08 18:52:40.040012+00:00,49281.47,170.0,49111.47,5.853244271559504e-45,-5.853244271553416e-45,3.0445957820911184e-57,5.85324427155646e-45,False
RUT,2026-01-08 18:53:43.739842+00:00,2603.7601,2530.0,73.76009999999997,82.55526053785242,27.51601554656531,55.035638042208866,27.519622495643556,True
SPX,2026-01-08 18:56:16.931009+00:00,6915.24,6915.0,0.23999999999978172,2305.0081075981884,-1034.4163448812606,635.2958813584638,1669.7122262397245,False
NDX,2026-01-08 18:57:23.104712+00:00,25457.29914653252,25450.0,7.299146532521263,217.10828531421112,-150.51487870180637,33.29670330620238,183.81158200800874,True
DJI,2026-01-08 18:57:49.822765+00:00,49249.22,170.0,49079.22,5.771560926979583e-45,-5.473479071079671e-45,1.490409279499559e-46,5.622519999029627e-45,False
RUT,2026-01-08 18:58:53.398196+00:00,2601.9787,2530.0,71.97870000000012,83.22778219081243,26.958432166667457,55.09310717873995,28.134675012072492,True
SPX,2026-01-08 19:01:27.495909+00:00,6915.110000000001,6915.0,0.11000000000058208,2289.898049748634,-1035.3300733968376,627.2839881758981,1662.6140615727359,False
NDX,2026-01-08 19:02:32.839644+00:00,25454.46852007551,25450.0,4.4685200755084225,214.93802364060045,-156.20495383018485,29.366534905207793,185.57148873539265,True
DJI,2026-01-08 19:03:00.063413+00:00,49247.48,170.0,49077.48,5.89338886438361e-45,-5.893385450063264e-45,1.7071601726754476e-51,5.893387157223437e-45,False
RUT,2026-01-08 19:04:03.696868+00:00,2602.5897,2530.0,72.5897,82.99703488991496,27.15142366227036,55.07422927609266,27.922805613822298,True
SPX,2026-01-08 19:06:07.157465+00:00,6917.62,6920.0,-2.380000000000109,2656.9953407871817,-891.9061192987393,882.5446107442211,1774.4507300429605,False
NDX,2026-01-08 19:07:12.269170+00:00,25477.79251041041,25480.0,-2.207489589589386,455.4299267870867,-297.8119567975345,78.80898499477608,376.6209417923106,True
DJI,2026-01-08 19:07:40.750562+00:00,49285.08,170.0,49115.08,6.641155837133759e-45,-6.641155837011337e-45,6.1211064116538745e-56,6.641155837072548e-45,False
RUT,2026-01-08 19:08:44.677246+00:00,2603.851,2530.0,73.85100000000011,82.52096372547334,27.544052051139754,55.03250788830655,27.488455837166793,True
SPX,2026-01-08 19:12:20.554406+00:00,6913.29,6915.0,-1.7100000000000364,2109.3696865246125,-953.3879234115556,577.9908815565285,1531.378804968084,False
SPX,2026-01-08 19:15:32.489829+00:00,6912.38,6915.0,-2.619999999999891,2042.7280234615819,-867.4612263943606,587.6333985336106,1455.0946249279712,False
SPX,2026-01-08 19:17:58.668949+00:00,6909.43,6910.0,-0.569999999999709,1889.3272937123238,-606.2965753248285,641.5153591937477,1247.8119345185762,False
NDX,2026-01-08 19:19:03.581702+00:00,25443.39928101094,25450.0,-6.600718989058805,210.47712254406025,-181.19545662504294,14.640832959508655,195.8362895845516,True
DJI,2026-01-08 19:19:32.112591+00:00,49240.44,170.0,49070.44,6.654511014481185e-45,-6.654511012800699e-45,8.402422478274257e-55,6.654511013640942e-45,False
RUT,2026-01-08 19:20:35.583719+00:00,2601.2712,2530.0,71.27120000000014,83.4950655419406,26.73267900638528,55.113872274162944,28.381193267777665,True
SPX,2026-01-08 19:22:17.623497+00:00,6918.39,6920.0,-1.6099999999996726,984.8989324567465,984.8989324567465,984.8989324567465,0.0,False
NDX,2026-01-08 19:23:22.805642+00:00,25456.39529132434,25450.0,6.395291324341088,216.08341349078313,-151.9431963326113,32.07010857908591,184.01330491169722,True
DJI,2026-01-08 19:23:47.169047+00:00,49275.05,170.0,49105.05,7.469752198863573e-45,-7.469602159776475e-45,7.501954354899575e-50,7.469677179320024e-45,False
RUT,2026-01-08 19:24:51.086615+00:00,2602.4054,2530.0,72.4054000000001,83.06662848714394,27.093402555542998,55.08001552134347,27.98661296580047,True
SPX,2026-01-08 19:26:24.325405+00:00,6915.03,6915.0,0.02999999999974534,2280.758453882063,-1035.4130481305756,622.6727028757437,1658.0857510063192,False
NDX,2026-01-08 19:27:55.832750+00:00,25449.81134925627,25450.0,-0.18865074373024981,213.59232502008786,-168.36476434504561,22.61378033752113,190.97854468256673,True
DJI,2026-01-08 19:28:21.975586+00:00,49251.72,170.0,49081.72,7.295740827291902e-45,-7.295030142233e-45,3.553425294511489e-49,7.29538548476245e-45,False
RUT,2026-01-08 19:29:26.629198+00:00,2601.8006,2530.0,71.80060000000003,83.29505687268787,26.901833623550154,55.098445248119006,28.196611624568853,True
SPX,2026-01-08 19:31:30.339220+00:00,6916.47,6915.0,1.4700000000002547,2467.2135708932387,-982.987420202588,742.1130753453253,1725.1004955479134,False
NDX,2026-01-08 19:32:35.513998+00:00,25461.36590131039,25480.0,-18.634098689610255,229.176986272443,-152.1331055165851,38.52194037792897,190.65504589451405,True
DJI,2026-01-08 19:33:03.044982+00:00,49284.66,170.0,49114.66,8.124747584136255e-45,-8.12474758332405e-45,4.0610231731871615e-55,8.124747583730152e-45,False
RUT,2026-01-08 19:34:06.557428+00:00,2603.1437,2530.0,73.14370000000008,82.78788408995692,27.32483413164062,55.056359110798766,27.731524979158145,True
SPX,2026-01-08 19:36:10.007910+00:00,6915.860000000001,6915.0,0.8600000000005821,2381.994172215033,-1017.3665034601287,682.313834377452,1699.6803378375807,False
NDX,2026-01-08 19:37:15.299030+00:00,25454.43473475047,25450.0,4.434734750469943,214.92613394013455,-156.28975420529474,29.31818986741991,185.60794407271464,True
DJI,2026-01-08 19:37:41.484273+00:00,49267.62,170.0,49097.62,8.314309381939602e-45,-8.313767877200088e-45,2.7075236975699968e-49,8.314038629569845e-45,False
RUT,2026-01-08 19:38:45.004889+00:00,2602.9611,2530.0,72.96109999999999,82.8568130821502,27.267843163268235,55.06232812270922,27.794484959440982,True
SPX,2026-01-08 19:41:18.315237+00:00,6913.26,6915.0,-1.7399999999997817,2106.899528577098,-950.8355437085519,578.0319924342731,1528.867536142825,False
NDX,2026-01-08 19:42:24.043863+00:00,25452.27311707589,25450.0,2.2731170758888766,214.37555405505765,-162.00823828716057,26.183657883948552,188.1918961711091,True
DJI,2026-01-08 19:42:49.109073+00:00,49244.270000000004,180.0,49064.270000000004,1.972309061883587e-44,3.3783939450048273e-45,1.155074228192035e-44,8.172348336915522e-45,False
RUT,2026-01-08 19:43:53.020967+00:00,2602.1553,2530.0,72.1552999999999,83.16108034348424,27.01440085917967,55.08774060133196,28.07333974215229,True
SPX,2026-01-08 19:46:26.757901+00:00,6913.51,6915.0,-1.4899999999997817,2128.0356735488804,-971.2419403121436,578.3968666183683,1549.638806930512,False
NDX,2026-01-08 19:47:32.076606+00:00,25450.59394487857,25450.0,0.5939448785684363,213.9000264785364,-166.42371921832552,23.738153630105437,190.16187284843096,True
DJI,2026-01-08 19:47:56.890327+00:00,49225.86,170.0,49055.86,8.080783555885719e-45,-8.071915362989466e-45,4.4340964481269045e-48,8.076349459437592e-45,False
RUT,2026-01-08 19:49:00.809124+00:00,2604.2819,2530.0,74.28189999999995,82.3584132482961,27.676407320646724,55.01741028447142,27.341002963824693,True
SPX,2026-01-08 19:51:04.664185+00:00,6914.12,6915.0,-0.8800000000001091,2184.569514190038,-1010.9445690306196,586.8124725797092,1597.7570416103288,False
NDX,2026-01-08 19:52:11.043142+00:00,25456.74915396236,25450.0,6.749153962358832,216.43656954494543,-151.3292007092224,32.553684417861525,183.8828851270839,True
DJI,2026-01-08 19:52:39.247054+00:00,49240.130000000005,170.0,49070.130000000005,8.760463520572073e-45,-8.760463520572073e-45,2.556641377557441e-68,8.760463520572073e-45,False
RUT,2026-01-08 19:53:44.855159+00:00,2604.4801,2530.0,74.48010000000022,82.28366197807564,27.73698252614561,55.010322252110626,27.273339725965016,True
SPX,2026-01-08 19:56:19.327111+00:00,6912.4400000000005,6915.0,-2.5599999999994907,2046.6010017197336,-873.485166848247,586.5579174357433,1460.0430842839903,False
NDX,2026-01-08 19:57:25.781138+00:00,25446.77747854878,25450.0,-3.222521451218199,211.9163753358733,-174.94002978535357,18.48817277525988,193.42820256061344,True
DJI,2026-01-08 19:57:49.652476+00:00,49222.53,170.0,49052.53,8.976248673616089e-45,-8.521635577178477e-45,2.2730654821880543e-46,8.748942125397283e-45,False
RUT,2026-01-08 19:58:53.746570+00:00,2600.7669,2530.0,70.76690000000008,83.68563748941585,26.570268669886676,55.12795307965126,28.557684409764587,True
SPX,2026-01-08 20:01:27.321549+00:00,6913.68,6915.0,-1.319999999999709,2143.105890626603,-983.8747561042036,579.6155672611998,1563.4903233654034,False
NDX,2026-01-08 20:02:34.154088+00:00,25456.63133347242,25450.0,6.631333472418191,216.31259376722625,-151.5262879190471,32.39315292408959,183.91944084313667,True
DJI,2026-01-08 20:03:00.029639+00:00,49232.53,170.0,49062.53,9.40456523340937e-45,-9.403189108096315e-45,6.880626565275298e-49,9.403877170752843e-45,False
RUT,2026-01-08 20:04:03.846783+00:00,2600.5401,2530.0,70.54010000000017,83.77135741436174,26.49682152931512,55.13408947183843,28.63726794252331,True
SPX,2026-01-08 20:06:07.109653+00:00,6915.2,6915.0,0.1999999999998181,2300.324087366008,-1034.7997000619146,632.7621936520466,1667.5618937139611,False
NDX,2026-01-08 20:07:11.971795+00:00,25457.03267446795,25450.0,7.032674467951438,216.76291878543387,-150.88688453043474,32.93801712749956,183.8249016579343,True
DJI,2026-01-08 20:07:37.913071+00:00,49227.28,170.0,49057.28,9.638605340700384e-45,-9.637988547889816e-45,3.0839640528482966e-49,9.6382969442951e-45,False
RUT,2026-01-08 20:08:41.302496+00:00,2600.5524,2530.0,70.55240000000003,83.76670837671273,26.500811234905765,55.13375980580925,28.632948570903483,True
SPX,2026-01-08 20:11:15.615823+00:00,6915.72,6915.0,0.7200000000002547,2363.8371759954507,-1022.9618148186362,670.4376805884071,1693.3994954070433,False
NDX,2026-01-08 20:12:20.811815+00:00,25475.42762916446,25480.0,-4.572370835539914,414.2191224532652,-278.5962570549267,67.81143269916923,346.40768975409594,True
DJI,2026-01-08 20:12:49.210336+00:00,49249.590000000004,170.0,49079.590000000004,1.0593616404565321e-44,-1.059257114471298e-44,5.226299261711036e-49,1.0593093774639151e-44,False
RUT,2026-01-08 20:13:54.492561+00:00,2600.976,2530.0,70.97600000000011,83.60661466028634,26.637760643795197,55.122187652040765,28.484427008245568,True
SPX,2026-01-08 20:16:28.167851+00:00,6918.28,6920.0,-1.7200000000002547,2779.324257796512,-838.583735878566,970.3702609589731,1808.953996837539,False
NDX,2026-01-08 20:17:33.436707+00:00,25475.5503343904,25480.0,-4.449665609601652,416.38485455406726,-279.7655698891284,68.30964233246945,348.07521222159784,True
DJI,2026-01-08 20:17:58.976463+00:00,49264.08,170.0,49094.08,1.1307615078298748e-44,-1.130686610936071e-44,3.7448446901989715e-49,1.1307240593829729e-44,False
RUT,2026-01-08 20:19:02.470193+00:00,2600.5662,2530.0,70.56620000000021,83.76149241095426,26.505286607833867,55.133389509394064,28.628102901560197,True
SPX,2026-01-08 20:21:05.631378+00:00,6915.45,6915.0,0.4499999999998181,2330.1297473624754,-1030.9355949537721,649.5970762043515,1680.5326711581238,False
NDX,2026-01-08 20:22:10.368318+00:00,25469.41134317899,25480.0,-10.588656821011682,311.80474148422485,-210.85192842045507,50.47640653188489,261.32833495233996,True
DJI,2026-01-08 20:22:40.567432+00:00,49248.24,170.0,49078.24,1.1437665175049606e-44,-1.1436526103542483e-44,5.695357535606017e-49,1.1437095639296045e-44,False
RUT,2026-01-08 20:23:45.736228+00:00,2600.5551,2530.0,70.55510000000004,83.76568785936564,26.501686924748043,55.13368739205684,28.6320004673088,True
SPX,2026-01-08 20:26:19.489307+00:00,6917.84,6920.0,-2.1599999999998545,2697.063771370465,-873.5947989628845,911.7344862037902,1785.3292851666747,False
NDX,2026-01-08 20:27:25.154780+00:00,25488.24810677595,25500.0,-11.751893224049127,627.3974422953127,-283.91052945732713,171.74345641899276,455.6539858763199,True
DJI,2026-01-08 20:27:50.335359+00:00,49258.83,170.0,49088.83,1.2315548021129174e-44,-1.2315467645781573e-44,4.0187673801431087e-50,1.2315507833455373e-44,False
RUT,2026-01-08 20:28:53.802040+00:00,2602.0151,2530.0,72.01510000000007,83.2140333917983,26.96998065974619,55.09200702577225,28.122026366026056,True
SPX,2026-01-08 20:30:28.036093+00:00,6920.99,6920.0,0.9899999999997817,3252.5291809790497,-740.8913684687152,1255.8189062551673,1996.7102747238825,False
NDX,2026-01-08 20:31:33.114512+00:00,25505.94478736664,25500.0,5.944787366639503,618.7421467442664,-146.46814924555719,236.13699874935463,382.6051479949118,True
DJI,2026-01-08 20:32:00.714788+00:00,49281.020000000004,170.0,49111.020000000004,1.3539170972393732e-44,-1.3539170972376726e-44,8.502299661586746e-57,1.353917097238523e-44,False
RUT,2026-01-08 20:33:04.223551+00:00,2602.8827,2530.0,72.88270000000011,82.88641036419966,27.243323909479106,55.06486713683938,27.821543227360277,True
SPX,2026-01-08 20:34:37.654356+00:00,6922.650000000001,6925.0,-2.3499999999994543,3495.911414278161,-778.138294537237,1358.886559870462,2137.024854407699,False
NDX,2026-01-08 20:35:42.463071+00:00,25507.40464960935,25500.0,7.404649609350599,575.3747746083666,-134.1731281882643,220.60082321005115,354.77395139831543,True
DJI,2026-01-08 20:36:08.756782+00:00,49292.340000000004,170.0,49122.340000000004,1.4106084893946364e-44,-1.4106084893946364e-44,6.323552882788346e-101,1.4106084893946364e-44,False
RUT,2026-01-08 20:37:12.592232+00:00,2602.4795,2530.0,72.47949999999992,83.0386466786309,27.1167505828594,55.07769863074515,27.960948047885747,True
SPX,2026-01-08 20:38:46.903006+00:00,6924.41,6925.0,-0.5900000000001455,3666.082507707327,-787.4871543668978,1439.2976766702145,2226.7848310371123,False
NDX,2026-01-08 20:39:52.159678+00:00,25515.82230722145,25500.0,15.822307221449591,312.8446558167841,-68.50880484508835,122.16792548584786,190.6767303309362,True
DJI,2026-01-08 20:40:27.329090+00:00,49259.93,170.0,49089.93,1.577196770718162e-44,-1.1340329069889027e-44,2.2158193186462968e-45,1.3556148388535324e-44,False
RUT,2026-01-08 20:41:32.330421+00:00,2602.7963,2530.0,72.79629999999997,82.91902939303195,27.216267916535458,55.0676486547837,27.851380738248245,True
SPX,2026-01-08 20:43:05.829981+00:00,6919.51,6920.0,-0.4899999999997817,3008.720780907458,-764.7743180090699,1121.973231449194,1886.7475494582638,False
NDX,2026-01-08 20:44:11.355363+00:00,25494.78074680913,25500.0,-5.219253190869495,722.1691482322376,-233.0751297889453,244.54700922164616,477.62213901059147,True
DJI,2026-01-08 20:44:39.488222+00:00,49262.35,170.0,49092.35,1.4251650593488134e-44,-1.4235574385639147e-44,8.038103924494267e-48,1.424361248956364e-44,False
RUT,2026-01-08 20:45:43.903663+00:00,2602.6022000000003,2530.0,72.60220000000027,82.99231502584371,27.15535288662667,55.07383395623519,27.91848106960852,True
SPX,2026-01-08 20:47:17.257783+00:00,6920.16,6920.0,0.15999999999985448,3120.7484507185063,-745.3080558362733,1187.7201974411164,1933.0282532773897,False
SPX,2026-01-09 14:46:12.428728+00:00,6941.83,6940.0,1.8299999999999272,2441.7635062106656,779.2802596879245,1610.521882949295,831.2416232613706,False
